"Province","District","Market","Commodity","Average Price","Date"
"Kigali City","GASABO","Kimironko","Soya","1000","02/13/2024"
"Kigali City","GASABO","Kimironko","Ingano","1200","02/13/2024"
"Kigali City","GASABO","Kimironko","Imyumbati","800","02/13/2024"
"Kigali City","GASABO","Kimironko","Ibijumba","600","02/13/2024"
"Kigali City","GASABO","Kimironko","Igitoki","550","02/13/2024"
"Kigali City","GASABO","Kimironko","Ibirayi- Kinigi Grade 2","550","02/13/2024"
"Kigali City","GASABO","Kimironko","Ibirayi- Kinigi Grade 1","600","02/13/2024"
"Kigali City","GASABO","Kimironko","Inyama - Urukwavu","4500","02/13/2024"
"Kigali City","GASABO","Kimironko","Inyama-ihene","5000","02/13/2024"
"Kigali City","GASABO","Kimironko","Inyama-ingurube","3500","02/13/2024"
"Kigali City","GASABO","Kimironko","IFI - Tilapia","4500","02/13/2024"
"Kigali City","GASABO","Kimironko","Inyama - Inkoko - rwanda","5500","02/13/2024"
"Kigali City","GASABO","Kimironko","inyama - inkoko - pondezi","4500","02/13/2024"
"Kigali City","GASABO","Kimironko","inyama-inka-imvange","4400","02/13/2024"
"Kigali City","GASABO","Kimironko","Inyama-inka- Iroti","5500","02/13/2024"
"Kigali City","GASABO","Batsinda","Indimu","1167","02/13/2024"
"Kigali City","GASABO","Batsinda","Inanasi","783","02/13/2024"
"Kigali City","GASABO","Batsinda","Igitoki","493","02/13/2024"
"Kigali City","GASABO","Batsinda","Imyumbati","517","02/13/2024"
"Kigali City","GASABO","Batsinda","Ibijumba","417","02/13/2024"
"Kigali City","GASABO","Batsinda","Ibihaza","1467","02/13/2024"
"Kigali City","GASABO","Batsinda","Imyembe","533","02/13/2024"
"Kigali City","GASABO","Batsinda","Pome","517","02/13/2024"
"Kigali City","GASABO","Batsinda","Amacunga","883","02/13/2024"
"Kigali City","GASABO","Batsinda","Ibinyomoro","1683","02/13/2024"
"Kigali City","GASABO","Batsinda","Amatunda","1483","02/13/2024"
"Kigali City","GASABO","Batsinda","Puwavuro","783","02/13/2024"
"Kigali City","GASABO","Batsinda","ibitunguru-bitukura","1383","02/13/2024"
"Kigali City","GASABO","Batsinda","Ibitunguru-umweru","1983","02/13/2024"
"Kigali City","GASABO","Batsinda","Ibitonore","1483","02/13/2024"
"Kigali City","GASABO","Batsinda","Inyanya","1183","02/13/2024"
"Kigali City","GASABO","Batsinda","Imiteja","483","02/13/2024"
"Kigali City","GASABO","Batsinda","Karoti","783","02/13/2024"
"Kigali City","GASABO","Batsinda","Ubunyobwa","1983","02/13/2024"
"Kigali City","GASABO","Batsinda","Ingano","983","02/13/2024"
"Kigali City","GASABO","Batsinda","Ibigori","617","02/13/2024"
"Kigali City","GASABO","Batsinda","Amasaka","717","02/13/2024"
"Kigali City","GASABO","Batsinda","Soya","883","02/13/2024"
"Kigali City","GASABO","Batsinda","IFI - Tomson","2633","02/13/2024"
"Kigali City","GASABO","Batsinda","IFI - Tilapia","3433","02/13/2024"
"Kigali City","GASABO","Batsinda","Ifi - isambaza","8833","02/13/2024"
"Kigali City","GASABO","Batsinda","Ifi- Indagara-umunyu","2467","02/13/2024"
"Kigali City","GASABO","Batsinda","igi - irinyaRwanda","237","02/13/2024"
"Kigali City","GASABO","Batsinda","Igi- Pondeze","147","02/13/2024"
"Kigali City","GASABO","Batsinda","Inyama-ingurube","3433","02/13/2024"
"Kigali City","GASABO","Batsinda","inyama-inka-imvange","4433","02/13/2024"
"Kigali City","GASABO","Batsinda","Inyama-inka- Iroti","5933","02/13/2024"
"Kigali City","GASABO","Batsinda","Inyama - inkoko","3933","02/13/2024"
"Kigali City","GASABO","Batsinda","Ibirayi - Umweru","443","02/13/2024"
"Kigali City","GASABO","Batsinda","Ibirayi- Kinigi Grade 2","543","02/13/2024"
"Kigali City","GASABO","Batsinda","Amavuta - Amamesa","2933","02/13/2024"
"Kigali City","GASABO","Batsinda","Amavuta ubuto","2967","02/13/2024"
"Kigali City","GASABO","Batsinda","inshyushyu","543","02/13/2024"
"Kigali City","GASABO","Batsinda","Isukari","1783","02/13/2024"
"Kigali City","GASABO","Batsinda","Ifu - Ibigori - Mugurusu","983","02/13/2024"
"Kigali City","GASABO","Batsinda","Ifu - Ibigori - MINIMEX","1183","02/13/2024"
"Kigali City","GASABO","Batsinda","Ifu - Ibigori - Gashumba","1283","02/13/2024"
"Kigali City","GASABO","Batsinda","Umuceri - Umuhinde","1383","02/13/2024"
"Kigali City","GASABO","Batsinda","Umuceri Pakistani","1383","02/13/2024"
"Kigali City","GASABO","Batsinda","Umuceri Thailand","1583","02/13/2024"
"Kigali City","GASABO","Batsinda","Umuceri-Tz","1683","02/13/2024"
"Kigali City","GASABO","Batsinda","Umuceri - RW - Kigori","1183","02/13/2024"
"Kigali City","GASABO","Batsinda","Umuceri - Tz No 2","1483","02/13/2024"
"Kigali City","GASABO","Batsinda","Umuceri - Rw - Luck rice","1283","02/13/2024"
"Kigali City","GASABO","Batsinda","Umuceri - Rw - Nyiraburyohe","1383","02/13/2024"
"Kigali City","GASABO","Batsinda","Ibishyimbo Shyushya","583","02/13/2024"
"Kigali City","GASABO","Batsinda","Ibishyimbo Ibinyarwanda","483","02/13/2024"
"Kigali City","GASABO","Batsinda","Ibishyimbo - Mushingiriro","583","02/13/2024"
"Western","RUSIZI","Kamembe","Inyama-ihene","5500","02/13/2024"
"Western","RUSIZI","Kamembe","Inyama-ingurube","3500","02/13/2024"
"Western","RUSIZI","Kamembe","Inyama-inka- Iroti","5000","02/13/2024"
"Western","RUSIZI","Kamembe","inyama-inka-imvange","4500","02/13/2024"
"Western","RUSIZI","Kamembe","Inyama - Inkoko - rwanda","5000","02/13/2024"
"Western","RUSIZI","Kamembe","inyama - inkoko - pondezi","4000","02/13/2024"
"Western","RUSIZI","Kamembe","Inyama - Urukwavu","3500","02/13/2024"
"Western","RUSIZI","Kamembe","Ubunyobwa","1800","02/13/2024"
"Western","RUSIZI","Kamembe","igi - irinyaRwanda","250","02/13/2024"
"Western","RUSIZI","Kamembe","Igi- Pondeze","150","02/13/2024"
"Western","RUSIZI","Kamembe","inshyushyu","500","02/13/2024"
"Western","RUSIZI","Kamembe","Amatunda","1500","02/13/2024"
"Western","RUSIZI","Kamembe","Ibinyomoro","1400","02/13/2024"
"Western","RUSIZI","Kamembe","Amacunga","1200","02/13/2024"
"Western","RUSIZI","Kamembe","Imyembe","2000","02/13/2024"
"Western","RUSIZI","Kamembe","Inanasi","300","02/13/2024"
"Western","RUSIZI","Kamembe","Ifi - isambaza","5000","02/13/2024"
"Western","RUSIZI","Kamembe","Ifi- Indagara-umunyu","2200","02/13/2024"
"Western","RUSIZI","Kamembe","IFI - Tomson","3500","02/13/2024"
"Western","RUSIZI","Kamembe","IFI - Tilapia","4200","02/13/2024"
"Western","RUSIZI","Kamembe","Inyanya","1300","02/13/2024"
"Western","RUSIZI","Kamembe","Tungurusumu","3700","02/13/2024"
"Western","RUSIZI","Kamembe","ibitunguru-bitukura","1400","02/13/2024"
"Western","RUSIZI","Kamembe","Ibitunguru-umweru","1500","02/13/2024"
"Western","RUSIZI","Kamembe","Amashu","200","02/13/2024"
"Western","RUSIZI","Kamembe","Karoti","700","02/13/2024"
"Western","RUSIZI","Kamembe","Beterave","1000","02/13/2024"
"Western","RUSIZI","Kamembe","Dodo","400","02/13/2024"
"Western","RUSIZI","Kamembe","Puwaro","1500","02/13/2024"
"Western","RUSIZI","Kamembe","Puwavuro","1200","02/13/2024"
"Western","RUSIZI","Kamembe","Igitoki","400","02/13/2024"
"Western","RUSIZI","Kamembe","Ibijumba","400","02/13/2024"
"Western","RUSIZI","Kamembe","Soya","900","02/13/2024"
"Western","RUSIZI","Kamembe","Ifu-ingano","1300","02/13/2024"
"Western","RUSIZI","Kamembe","Ingano","1200","02/13/2024"
"Western","RUSIZI","Kamembe","Ifu-imyumbati","700","02/13/2024"
"Western","RUSIZI","Kamembe","Amateke","700","02/13/2024"
"Western","RUSIZI","Kamembe","Imyumbati","600","02/13/2024"
"Western","RUSIZI","Kamembe","Imiteja","600","02/13/2024"
"Western","RUSIZI","Kamembe","Urusenda","2000","02/13/2024"
"Western","RUSIZI","Kamembe","Amashaza","3500","02/13/2024"
"Western","RUSIZI","Kamembe","Urunyogwe","2500","02/13/2024"
"Western","RUSIZI","Kamembe","Ifu-amasaka","700","02/13/2024"
"Western","RUSIZI","Kamembe","Amasaka","600","02/13/2024"
"Western","RUSIZI","Kamembe","Ifu - Ibigori - Mugurusu","1100","02/13/2024"
"Western","RUSIZI","Kamembe","Ifu - Ibigori - MINIMEX","1200","02/13/2024"
"Western","RUSIZI","Kamembe","Ifu - Ibigori - IRABONEYE","1000","02/13/2024"
"Western","RUSIZI","Kamembe","Ifu - Ibigori - Gashumba","1200","02/13/2024"
"Western","RUSIZI","Kamembe","Ibigori","450","02/13/2024"
"Western","RUSIZI","Kamembe","Ibiryo amatungo Layer Starter Mash","550","02/13/2024"
"Western","RUSIZI","Kamembe","Ibiryo amatungo Pre-Layer mash","700","02/13/2024"
"Western","RUSIZI","Kamembe","Ibiryo amatungo Layer Grow Mash","520","02/13/2024"
"Western","RUSIZI","Kamembe","Ibiryo amatungo Maize Bran","200","02/13/2024"
"Western","RUSIZI","Kamembe","Ibiryo amatungo Pig finisher feed","460","02/13/2024"
"Western","RUSIZI","Kamembe","Ibirayi- Kinigi Grade 2","650","02/13/2024"
"Western","RUSIZI","Kamembe","Ibirayi - Umweru","600","02/13/2024"
"Western","RUSIZI","Kamembe","Ibirayi - Kuruseke","600","02/13/2024"
"Western","RUSIZI","Kamembe","ibirayi - Kirundo","600","02/13/2024"
"Western","RUSIZI","Kamembe","Ibishyimbo Kiryumukwe","800","02/13/2024"
"Western","RUSIZI","Kamembe","Ibishyimbo Ibinyarwanda","500","02/13/2024"
"Western","RUSIZI","Kamembe","Ibishyimbo - Mushingiriro","700","02/13/2024"
"Western","RUSIZI","Kamembe","Ibishyimbo Shyushya","700","02/13/2024"
"Western","RUSIZI","Kamembe","Umuceri-RW","1300","02/13/2024"
"Western","RUSIZI","Kamembe","Umuceri-Tz","1700","02/13/2024"
"Western","RUSIZI","Kamembe","Umuceri - Tz No 2","1300","02/13/2024"
"Western","RUSIZI","Kamembe","Umuceri - RW - Kigori","1200","02/13/2024"
"Western","RUSIZI","Kamembe","Umuceri - Rw - Luck rice","1300","02/13/2024"
"Western","RUSIZI","Kamembe","Amavuta ubuto","2000","02/13/2024"
"Western","RUSIZI","Kamembe","Isukari","1900","02/13/2024"
"Western","RUSIZI","Kamembe","Isombe","400","02/13/2024"
"Kigali City","GASABO","Mulindi","Amacunga","900","02/13/2024"
"Kigali City","GASABO","Mulindi","Imyembe","1200","02/13/2024"
"Kigali City","GASABO","Mulindi","Puwaro","650","02/13/2024"
"Kigali City","GASABO","Mulindi","Puwavuro","800","02/13/2024"
"Kigali City","GASABO","Mulindi","Ibiringanya","650","02/13/2024"
"Kigali City","GASABO","Mulindi","Isombe","800","02/13/2024"
"Kigali City","GASABO","Mulindi","Isukari","2000","02/13/2024"
"Kigali City","GASABO","Mulindi","Amavuta ubuto","2500","02/13/2024"
"Kigali City","GASABO","Mulindi","Avoka ihiye nini","300","02/13/2024"
"Kigali City","GASABO","Mulindi","Tungurusumu","4000","02/13/2024"
"Kigali City","GASABO","Mulindi","Ibitunguru-umweru","1600","02/13/2024"
"Kigali City","GASABO","Mulindi","Sereli","600","02/13/2024"
"Kigali City","GASABO","Mulindi","Perisili","350","02/13/2024"
"Kigali City","GASABO","Mulindi","Dodo","300","02/13/2024"
"Kigali City","GASABO","Mulindi","Urunyogwe","3500","02/13/2024"
"Kigali City","GASABO","Mulindi","Ibitonore","1800","02/13/2024"
"Kigali City","GASABO","Mulindi","Epinari","400","02/13/2024"
"Kigali City","GASABO","Mulindi","Imiteja","700","02/13/2024"
"Kigali City","GASABO","Mulindi","Konkombure","600","02/13/2024"
"Kigali City","GASABO","Mulindi","Beterave","800","02/13/2024"
"Kigali City","GASABO","Mulindi","Ifi- Indagara-umunyu","2300","02/13/2024"
"Kigali City","GASABO","Mulindi","Imineke","600","02/13/2024"
"Kigali City","GASABO","Mulindi","Ifu-imyumbati","950","02/13/2024"
"Kigali City","GASABO","Mulindi","Amashu","500","02/13/2024"
"Kigali City","GASABO","Mulindi","Amashaza","2500","02/13/2024"
"Kigali City","GASABO","Mulindi","Amasaka","600","02/13/2024"
"Kigali City","GASABO","Mulindi","Ifi - isambaza","3000","02/13/2024"
"Kigali City","GASABO","Mulindi","Umuceri-Tz","1700","02/13/2024"
"Kigali City","GASABO","Mulindi","Umuceri Thailand","1600","02/13/2024"
"Kigali City","GASABO","Mulindi","Umuceri Pakistani","1500","02/13/2024"
"Kigali City","GASABO","Mulindi","Umuceri - Rw - Luck rice","1400","02/13/2024"
"Kigali City","GASABO","Mulindi","Umuceri - RW - Kigori","1200","02/13/2024"
"Kigali City","GASABO","Mulindi","Soya","800","02/13/2024"
"Kigali City","GASABO","Mulindi","Karoti","750","02/13/2024"
"Kigali City","GASABO","Mulindi","Inyanya","1300","02/13/2024"
"Kigali City","GASABO","Mulindi","inyama-inka-imvange","4300","02/13/2024"
"Kigali City","GASABO","Mulindi","Inyama-inka- Iroti","5000","02/13/2024"
"Kigali City","GASABO","Mulindi","Inyama - Inkoko - rwanda","6000","02/13/2024"
"Kigali City","GASABO","Mulindi","inyama - inkoko - pondezi","5000","02/13/2024"
"Kigali City","GASABO","Mulindi","inshyushyu","700","02/13/2024"
"Kigali City","GASABO","Mulindi","Ingano","1200","02/13/2024"
"Kigali City","GASABO","Mulindi","Imyumbati","650","02/13/2024"
"Kigali City","GASABO","Mulindi","Igitoki","500","02/13/2024"
"Kigali City","GASABO","Mulindi","Igi- Pondeze","170","02/13/2024"
"Kigali City","GASABO","Mulindi","igi - irinyaRwanda","250","02/13/2024"
"Kigali City","GASABO","Mulindi","Ifu - Ibigori - Mugurusu","1100","02/13/2024"
"Kigali City","GASABO","Mulindi","Ifu - Ibigori - MINIMEX","1150","02/13/2024"
"Kigali City","GASABO","Mulindi","Ifu - Ibigori - Gashumba","1200","02/13/2024"
"Kigali City","GASABO","Mulindi","IFI - Tilapia","4500","02/13/2024"
"Kigali City","GASABO","Mulindi","ibitunguru-bitukura","1400","02/13/2024"
"Kigali City","GASABO","Mulindi","Ibishyimbo/Mutiki","800","02/13/2024"
"Kigali City","GASABO","Mulindi","Ibishyimbo Shyushya","700","02/13/2024"
"Kigali City","GASABO","Mulindi","Ibishyimbo Kiryumukwe","850","02/13/2024"
"Kigali City","GASABO","Mulindi","Ibishyimbo Ibinyarwanda","600","02/13/2024"
"Kigali City","GASABO","Mulindi","Ibishyimbo Colta","900","02/13/2024"
"Kigali City","GASABO","Mulindi","Ibishyimbo - Mushingiriro","700","02/13/2024"
"Kigali City","GASABO","Mulindi","Ibishyimbo - Injyamane","1100","02/13/2024"
"Kigali City","GASABO","Mulindi","Ibirayi- Kinigi Grade 2","550","02/13/2024"
"Kigali City","GASABO","Mulindi","ibirayi - Kirundo","500","02/13/2024"
"Kigali City","GASABO","Mulindi","Ibinyomoro","1900","02/13/2024"
"Kigali City","GASABO","Mulindi","Ibijumba","600","02/13/2024"
"Kigali City","GASABO","Mulindi","Ibigori","350","02/13/2024"
"Kigali City","GASABO","Mulindi","Amatunda","2000","02/13/2024"
"Eastern","NYAGATARE","Rukomo","Puwavuro","1500","02/13/2024"
"Eastern","NYAGATARE","Rukomo","Urusenda","2000","02/13/2024"
"Eastern","NYAGATARE","Rukomo","Ubuki","4500","02/13/2024"
"Eastern","NYAGATARE","Rukomo","Amateke","600","02/13/2024"
"Eastern","NYAGATARE","Rukomo","Ibihaza","100","02/13/2024"
"Eastern","NYAGATARE","Rukomo","Konkombure","900","02/13/2024"
"Eastern","NYAGATARE","Rukomo","Imineke","700","02/13/2024"
"Eastern","NYAGATARE","Rukomo","Ibinyomoro","1500","02/13/2024"
"Eastern","NYAGATARE","Rukomo","Amacunga","767","02/13/2024"
"Eastern","NYAGATARE","Rukomo","Inyama-ihene","5400","02/13/2024"
"Eastern","NYAGATARE","Rukomo","inyama-inka-imvange","3800","02/13/2024"
"Eastern","NYAGATARE","Rukomo","Inyama-inka- Iroti","5000","02/13/2024"
"Eastern","NYAGATARE","Rukomo","Umuceri - RW - Kigori","1300","02/13/2024"
"Eastern","NYAGATARE","Rukomo","Umuceri - Tz No 2","1400","02/13/2024"
"Eastern","NYAGATARE","Rukomo","Umuceri-Tz","1700","02/13/2024"
"Eastern","NYAGATARE","Rukomo","Ifu-amasaka","1000","02/13/2024"
"Eastern","NYAGATARE","Rukomo","Ifu-ingano","1333","02/13/2024"
"Eastern","NYAGATARE","Rukomo","Ifu-imyumbati","1000","02/13/2024"
"Eastern","NYAGATARE","Rukomo","Tungurusumu","2300","02/13/2024"
"Eastern","NYAGATARE","Rukomo","Karoti","600","02/13/2024"
"Eastern","NYAGATARE","Rukomo","Dodo","300","02/13/2024"
"Eastern","NYAGATARE","Rukomo","Amatunda","2000","02/13/2024"
"Eastern","NYAGATARE","Rukomo","Inyanya","1067","02/13/2024"
"Eastern","NYAGATARE","Rukomo","ibitunguru-bitukura","1700","02/13/2024"
"Eastern","NYAGATARE","Rukomo","Ibitunguru-umweru","2500","02/13/2024"
"Eastern","NYAGATARE","Rukomo","Igitoki","440","02/13/2024"
"Eastern","NYAGATARE","Rukomo","Ibirayi - Rutuku","500","02/13/2024"
"Eastern","NYAGATARE","Rukomo","Ibijumba","350","02/13/2024"
"Eastern","NYAGATARE","Rukomo","Amavuta - Amamesa","2800","02/13/2024"
"Eastern","NYAGATARE","Rukomo","Amavuta ubuto","2367","02/13/2024"
"Eastern","NYAGATARE","Rukomo","Ibishyimbo Shyushya","633","02/13/2024"
"Eastern","NYAGATARE","Rukomo","Ibishyimbo Ibinyarwanda","583","02/13/2024"
"Eastern","NYAGATARE","Rukomo","Ibigori","300","02/13/2024"
"Eastern","NYAGATARE","Rukomo","Ubunyobwa","2000","02/13/2024"
"Eastern","NYAGATARE","Rukomo","Amashaza","3000","02/13/2024"
"Eastern","NYAGATARE","Rukomo","Isukari","2000","02/13/2024"
"Eastern","NYAGATARE","Rukomo","Gaz","1750","02/13/2024"
"Eastern","NYAGATARE","Rukomo","Isombe","700","02/13/2024"
"Eastern","NYAGATARE","Rukomo","Amakara","8667","02/13/2024"
"Eastern","NYAGATARE","Rukomo","Igi- Pondeze","190","02/13/2024"
"Eastern","NYAGATARE","Rukomo","igi - irinyaRwanda","200","02/13/2024"
"Eastern","NYAGATARE","Rukomo","inshyushyu","400","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Ifu-imyumbati","850","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Ifu-amasaka","1000","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","IFI - Tilapia","4500","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Inyama-inka- Iroti","5500","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","inyama-inka-imvange","4200","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Inyama - Inkoko - rwanda","6000","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","inyama - inkoko - pondezi","5000","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Inyama-ihene","6000","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","igi - irinyaRwanda","250","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Igi- Pondeze","150","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Umuceri - Umuhinde","1400","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Umuceri-RW","1300","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Umuceri - RW - Kigori","1300","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","inshyushyu","500","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Umuceri Pakistani","1600","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Umuceri Thailand","1600","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Umuceri - Tz No 2","1700","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Umuceri-Tz","1800","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Ifu - Ibigori - MINIMEX","1100","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Amavuta - Amamesa","2300","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Ifi- Indagara-umunyu","2500","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Ubuki","5000","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Ubunyobwa","2500","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Amavuta ubuto","2000","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Isukari","1800","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Urusenda","3500","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibitunguru-umweru","1700","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","ibitunguru-bitukura","1300","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Urunyogwe","3500","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibitonore","1500","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Tungurusumu","4000","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Inyanya","2000","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Karoti","500","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Avoka ihiye nto","150","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Inanasi","500","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Imyembe","2000","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Amacunga","800","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibinyomoro","1600","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Amatunda","2000","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Igitoki","500","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Indimu","1500","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Puwavuro","2000","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibihaza","500","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Amateke","600","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Imyumbati","600","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibijumba","450","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibirayi- Kinigi Grade 2","550","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","ibirayi - Kirundo","500","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibishyimbo Colta","900","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibishyimbo/Mutiki","800","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibishyimbo Kiryumukwe","800","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibishyimbo Ibinyarwanda","500","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibishyimbo Shyushya","650","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibigori","300","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Soya","700","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Ingano","900","02/13/2024"
"Kigali City","KICUKIRO","Gahoromani","Amasaka","700","02/13/2024"
"Northern","MUSANZE","Byangabo","Ingano","1100","02/13/2024"
"Northern","MUSANZE","Byangabo","Inyanya","900","02/13/2024"
"Northern","MUSANZE","Byangabo","Ibijumba","350","02/13/2024"
"Northern","MUSANZE","Byangabo","Imyumbati","1741","02/13/2024"
"Northern","MUSANZE","Byangabo","Avoka ihiye nto","200","02/13/2024"
"Northern","MUSANZE","Byangabo","Beterave","350","02/13/2024"
"Northern","MUSANZE","Byangabo","Mandarine","900","02/13/2024"
"Northern","MUSANZE","Byangabo","Amacunga","800","02/13/2024"
"Northern","MUSANZE","Byangabo","Imyembe","800","02/13/2024"
"Northern","MUSANZE","Byangabo","Inanasi","500","02/13/2024"
"Northern","MUSANZE","Byangabo","Umuceri Thailand","1500","02/13/2024"
"Northern","MUSANZE","Byangabo","Umuceri - Tz No 2","1300","02/13/2024"
"Northern","MUSANZE","Byangabo","Karoti","500","02/13/2024"
"Northern","MUSANZE","Byangabo","Amatunda","1200","02/13/2024"
"Northern","MUSANZE","Byangabo","Ibinyomoro","1000","02/13/2024"
"Northern","MUSANZE","Byangabo","ibitunguru-bitukura","1100","02/13/2024"
"Northern","MUSANZE","Byangabo","Ibitunguru-umweru","1000","02/13/2024"
"Northern","MUSANZE","Byangabo","Ibirayi - Peko","400","02/13/2024"
"Northern","MUSANZE","Byangabo","Ibishyimbo Ibinyarwanda","600","02/13/2024"
"Northern","MUSANZE","Byangabo","Ifu - Ibigori - MINIMEX","1200","02/13/2024"
"Northern","MUSANZE","Byangabo","Inyama-ingurube","3000","02/13/2024"
"Northern","MUSANZE","Byangabo","Igi- Pondeze","180","02/13/2024"
"Northern","MUSANZE","Byangabo","Igitoki","500","02/13/2024"
"Northern","MUSANZE","Byangabo","igi - irinyaRwanda","200","02/13/2024"
"Northern","MUSANZE","Byangabo","Puwavuro","800","02/13/2024"
"Northern","MUSANZE","Byangabo","Amateke","600","02/13/2024"
"Northern","MUSANZE","Byangabo","Umuceri Pakistani","1300","02/13/2024"
"Northern","MUSANZE","Byangabo","Shufureri","600","02/13/2024"
"Northern","MUSANZE","Byangabo","Ibihaza","700","02/13/2024"
"Northern","MUSANZE","Byangabo","Umuceri - Umuhinde","1400","02/13/2024"
"Northern","MUSANZE","Byangabo","Ifu-amasaka","1000","02/13/2024"
"Northern","MUSANZE","Byangabo","Ibirayi- Kinigi Grade 2","450","02/13/2024"
"Northern","MUSANZE","Byangabo","Ibirayi- Kinigi Grade 1","500","02/13/2024"
"Northern","MUSANZE","Byangabo","Ibirayi - Rutuku","400","02/13/2024"
"Northern","MUSANZE","Byangabo","Avoka mbisi nto","150","02/13/2024"
"Northern","MUSANZE","Byangabo","Avoca ihiye iringaniye","200","02/13/2024"
"Northern","MUSANZE","Byangabo","Avoka ihiye nini","400","02/13/2024"
"Northern","MUSANZE","Byangabo","Ibishyimbo - Mushingiriro","800","02/13/2024"
"Eastern","NYAGATARE","Nyagatare","Ibishyimbo Kiryumukwe","700","02/13/2024"
"Eastern","NYAGATARE","Nyagatare","Ibishyimbo Colta","800","02/13/2024"
"Eastern","NYAGATARE","Nyagatare","Ibishyimbo Ibinyarwanda","500","02/13/2024"
"Eastern","NYAGATARE","Nyagatare","Ibishyimbo Shyushya","600","02/13/2024"
"Eastern","NYAGATARE","Nyagatare","Ibishyimbo/Mutiki","700","02/13/2024"
"Eastern","NYAGATARE","Nyagatare","Shufureri","600","02/13/2024"
"Eastern","NYAGATARE","Nyagatare","Sereli","600","02/13/2024"
"Eastern","NYAGATARE","Nyagatare","Soya","700","02/13/2024"
"Eastern","NYAGATARE","Nyagatare","Leti","2000","02/13/2024"
"Eastern","NYAGATARE","Nyagatare","Ifu-amasaka","1000","02/13/2024"
"Eastern","NYAGATARE","Nyagatare","Ifu-ingano","1500","02/13/2024"
"Eastern","NYAGATARE","Nyagatare","Ifu-ibigori","700","02/13/2024"
"Eastern","NYAGATARE","Nyagatare","Ifu-imyumbati","1000","02/13/2024"
"Eastern","NYAGATARE","Nyagatare","Ipapayi","650","02/13/2024"
"Eastern","NYAGATARE","Nyagatare","Ibiringanya","400","02/13/2024"
"Eastern","NYAGATARE","Nyagatare","Ibinyomoro","400","02/13/2024"
"Eastern","NYAGATARE","Nyagatare","Ibihaza","300","02/13/2024"
"Eastern","NYAGATARE","Nyagatare","Dodo","250","02/13/2024"
