"Province","District","Market","Commodity","Average Price","Date"
"Southern","GISAGARA","Musha","Tungurusumu","3500","04/23/2024"
"Southern","GISAGARA","Musha","Amashu","300","04/23/2024"
"Southern","GISAGARA","Musha","Isombe","750","04/23/2024"
"Southern","GISAGARA","Musha","Imiteja","500","04/23/2024"
"Southern","GISAGARA","Musha","Inyanya","1000","04/23/2024"
"Southern","GISAGARA","Musha","Urusenda","500","04/23/2024"
"Southern","GISAGARA","Musha","Dodo","200","04/23/2024"
"Southern","GISAGARA","Musha","Amapera","200","04/23/2024"
"Southern","GISAGARA","Musha","Indimu","1000","04/23/2024"
"Southern","GISAGARA","Musha","Amatunda","1500","04/23/2024"
"Southern","GISAGARA","Musha","Ipapayi","550","04/23/2024"
"Southern","GISAGARA","Musha","Ibinyomoro","1200","04/23/2024"
"Southern","GISAGARA","Musha","Amacunga","500","04/23/2024"
"Southern","GISAGARA","Musha","Inanasi","800","04/23/2024"
"Southern","GISAGARA","Musha","Imineke","400","04/23/2024"
"Southern","GISAGARA","Musha","Imyembe","1000","04/23/2024"
"Southern","GISAGARA","Musha","Avoka","350","04/23/2024"
"Southern","GISAGARA","Musha","Gaz","1830","04/23/2024"
"Southern","GISAGARA","Musha","Amakara","7500","04/23/2024"
"Southern","GISAGARA","Musha","Amateke","450","04/23/2024"
"Southern","GISAGARA","Musha","Ubunyobwa","1750","04/23/2024"
"Southern","GISAGARA","Musha","Isukari","1500","04/23/2024"
"Southern","GISAGARA","Musha","Ibijumba","200","04/23/2024"
"Southern","GISAGARA","Musha","Amasaka","500","04/23/2024"
"Southern","GISAGARA","Musha","Soya","650","04/23/2024"
"Southern","GISAGARA","Musha","Imyumbati","500","04/23/2024"
"Southern","GISAGARA","Musha","Igitoki","400","04/23/2024"
"Southern","GISAGARA","Musha","Ibigori","250","04/23/2024"
"Southern","GISAGARA","Musha","Ibiryo amatungo Maize Bran","200","04/23/2024"
"Southern","GISAGARA","Musha","Ibiryo amatungo Layer Starter Mash","700","04/23/2024"
"Southern","GISAGARA","Musha","Ditane","4200","04/23/2024"
"Southern","GISAGARA","Musha","DAP","722","04/23/2024"
"Southern","GISAGARA","Musha","Uree","660","04/23/2024"
"Southern","GISAGARA","Musha","Ibishyimbo Kiryumukwe","700","04/23/2024"
"Southern","GISAGARA","Musha","Ibishyimbo Shyushya","450","04/23/2024"
"Southern","GISAGARA","Musha","Ibishyimbo Ibinyarwanda","450","04/23/2024"
"Southern","GISAGARA","Musha","Ibishyimbo - Mushingiriro","600","04/23/2024"
"Southern","GISAGARA","Musha","Umuceri - Umuhinde","1400","04/23/2024"
"Southern","GISAGARA","Musha","Umuceri - Tz No 2","1350","04/23/2024"
"Southern","GISAGARA","Musha","Umuceri - Rw - Gikonko","1300","04/23/2024"
"Southern","GISAGARA","Musha","inshyushyu","400","04/23/2024"
"Southern","GISAGARA","Musha","igi - irinyaRwanda","200","04/23/2024"
"Southern","GISAGARA","Musha","Igi- Pondeze","180","04/23/2024"
"Southern","GISAGARA","Musha","Amavuta - Amamesa","1550","04/23/2024"
"Southern","GISAGARA","Musha","Amavuta ubuto","2300","04/23/2024"
"Southern","GISAGARA","Musha","Inyama-ihene","4800","04/23/2024"
"Southern","GISAGARA","Musha","Inyama-ingurube","3000","04/23/2024"
"Southern","GISAGARA","Musha","inyama-inka-imvange","3500","04/23/2024"
"Southern","GISAGARA","Musha","Inyama-inka- Iroti","4500","04/23/2024"
"Southern","GISAGARA","Musha","Ifu - Ibigori - Mugurusu","900","04/23/2024"
"Southern","GISAGARA","Musha","Ifu-ingano","1500","04/23/2024"
"Southern","GISAGARA","Musha","Ifu-imyumbati","700","04/23/2024"
"Southern","GISAGARA","Musha","Ifu-amasaka","800","04/23/2024"
"Southern","GISAGARA","Musha","Ifu-ibigori","600","04/23/2024"
"Southern","GISAGARA","Musha","ibirayi - Kuruza","500","04/23/2024"
"Southern","GISAGARA","Musha","Ibirayi - Kuruseke","480","04/23/2024"
"Southern","GISAGARA","Musha","Ibirayi- Kinigi Grade 2","550","04/23/2024"
"Southern","GISAGARA","Musha","ibirayi - Kirundo","500","04/23/2024"
"Eastern","KAYONZA","Mukarange","Umuceri - RW - Kigori","1100","04/23/2024"
"Eastern","KAYONZA","Mukarange","inshyushyu","500","04/23/2024"
"Eastern","KAYONZA","Mukarange","Epinari","400","04/23/2024"
"Eastern","KAYONZA","Mukarange","Dodo","300","04/23/2024"
"Eastern","KAYONZA","Mukarange","Avoka","400","04/23/2024"
"Eastern","KAYONZA","Mukarange","Inyanya","1300","04/23/2024"
"Eastern","KAYONZA","Mukarange","Ibishyimbo Shyushya","650","04/23/2024"
"Eastern","KAYONZA","Mukarange","Ibishyimbo/Mutiki","700","04/23/2024"
"Eastern","KAYONZA","Mukarange","Ibishyimbo Ibinyarwanda","550","04/23/2024"
"Eastern","KAYONZA","Mukarange","Ibishyimbo Colta","1000","04/23/2024"
"Eastern","KAYONZA","Mukarange","Ibishyimbo Kiryumukwe","600","04/23/2024"
"Eastern","KAYONZA","Mukarange","Ibishyimbo - Mugeri","600","04/23/2024"
"Eastern","KAYONZA","Mukarange","Ibishyimbo - Mushingiriro","550","04/23/2024"
"Eastern","KAYONZA","Mukarange","Amashu","200","04/23/2024"
"Eastern","KAYONZA","Mukarange","Ifi- Indagara-umunyu","3000","04/23/2024"
"Eastern","KAYONZA","Mukarange","Ifi - isambaza","12000","04/23/2024"
"Eastern","KAYONZA","Mukarange","Ifu-imyumbati","1000","04/23/2024"
"Eastern","KAYONZA","Mukarange","Amasaka","500","04/23/2024"
"Eastern","KAYONZA","Mukarange","Umuceri Thailand","1500","04/23/2024"
"Eastern","KAYONZA","Mukarange","Umuceri - Tz No 2","1500","04/23/2024"
"Eastern","KAYONZA","Mukarange","Umuceri Pakistani","1500","04/23/2024"
"Eastern","KAYONZA","Mukarange","Umuceri - Umuhinde","1500","04/23/2024"
"Eastern","KAYONZA","Mukarange","Umuceri-Tz","2000","04/23/2024"
"Eastern","KAYONZA","Mukarange","Umuceri-Asia","1500","04/23/2024"
"Eastern","KAYONZA","Mukarange","Ibirayi- Kinigi Grade 1","700","04/23/2024"
"Eastern","KAYONZA","Mukarange","Ibirayi- Kinigi Grade 2","600","04/23/2024"
"Eastern","KAYONZA","Mukarange","ibirayi - Kirundo","600","04/23/2024"
"Eastern","KAYONZA","Mukarange","Soya","650","04/23/2024"
"Eastern","KAYONZA","Mukarange","Ingano","1200","04/23/2024"
"Eastern","KAYONZA","Mukarange","igi - irinyaRwanda","250","04/23/2024"
"Eastern","KAYONZA","Mukarange","Igi- Pondeze","200","04/23/2024"
"Eastern","KAYONZA","Mukarange","IFI - Tilapia","3500","04/23/2024"
"Eastern","KAYONZA","Mukarange","Isombe","1000","04/23/2024"
"Eastern","KAYONZA","Mukarange","Imyumbati","370","04/23/2024"
"Eastern","KAYONZA","Mukarange","Ibijumba","350","04/23/2024"
"Eastern","KAYONZA","Mukarange","Igitoki","380","04/23/2024"
"Eastern","KAYONZA","Mukarange","Indimu","1500","04/23/2024"
"Eastern","KAYONZA","Mukarange","Ibiringanya","600","04/23/2024"
"Eastern","KAYONZA","Mukarange","Karoti","700","04/23/2024"
"Eastern","KAYONZA","Mukarange","Puwavuro","1200","04/23/2024"
"Eastern","KAYONZA","Mukarange","Puwaro","800","04/23/2024"
"Eastern","KAYONZA","Mukarange","Isukari","2000","04/23/2024"
"Eastern","KAYONZA","Mukarange","Amavuta ubuto","2000","04/23/2024"
"Eastern","KAYONZA","Mukarange","Ubuki","6000","04/23/2024"
"Eastern","KAYONZA","Mukarange","ibitunguru-bitukura","1400","04/23/2024"
"Eastern","KAYONZA","Mukarange","Ibitunguru-umweru","1900","04/23/2024"
"Eastern","KAYONZA","Mukarange","Ipapayi","400","04/23/2024"
"Eastern","KAYONZA","Mukarange","Inanasi","500","04/23/2024"
"Eastern","KAYONZA","Mukarange","Pome","3000","04/23/2024"
"Eastern","KAYONZA","Mukarange","Mandarine","1500","04/23/2024"
"Eastern","KAYONZA","Mukarange","Amacunga","1000","04/23/2024"
"Eastern","KAYONZA","Mukarange","Amatunda","2000","04/23/2024"
"Eastern","KAYONZA","Mukarange","Ibinyomoro","1500","04/23/2024"
"Eastern","KAYONZA","Mukarange","inyama-inka-imvange","4000","04/23/2024"
"Eastern","KAYONZA","Mukarange","Inyama-inka- Iroti","5000","04/23/2024"
"Eastern","KAYONZA","Mukarange","Inyama-ihene","5000","04/23/2024"
"Eastern","KAYONZA","Mukarange","Inyama-ingurube","3500","04/23/2024"
"Southern","GISAGARA","Musha","Urukwavu","4000","04/23/2024"
"Southern","GISAGARA","Musha","Inkoko","7000","04/23/2024"
"Southern","GISAGARA","Musha","Inkoko - Isake","9000","04/23/2024"
"Southern","GISAGARA","Musha","Konkombure","700","04/23/2024"
"Southern","GISAGARA","Musha","Amashaza","1700","04/23/2024"
"Southern","GISAGARA","Musha","Ibihaza","480","04/23/2024"
"Southern","GISAGARA","Musha","ibitunguru-bitukura","1500","04/23/2024"
"Southern","GISAGARA","Musha","Puwaro","550","04/23/2024"
"Southern","GISAGARA","Musha","Sereli","500","04/23/2024"
"Southern","GISAGARA","Musha","Beterave","700","04/23/2024"
"Southern","GISAGARA","Musha","Karoti","500","04/23/2024"
"Southern","GISAGARA","Musha","Puwavuro","500","04/23/2024"
"Southern","GISAGARA","Musha","Tungurusumu","3500","04/23/2024"
"Southern","GISAGARA","Musha","Amashu","300","04/23/2024"
"Southern","GISAGARA","Musha","Isombe","750","04/23/2024"
"Southern","GISAGARA","Musha","Imiteja","500","04/23/2024"
"Southern","GISAGARA","Musha","Inyanya","1000","04/23/2024"
"Southern","GISAGARA","Musha","Urusenda","500","04/23/2024"
"Southern","GISAGARA","Musha","Dodo","200","04/23/2024"
"Southern","GISAGARA","Musha","Amapera","200","04/23/2024"
"Southern","GISAGARA","Musha","Indimu","1000","04/23/2024"
"Southern","GISAGARA","Musha","Amatunda","1500","04/23/2024"
"Southern","GISAGARA","Musha","Ipapayi","550","04/23/2024"
"Southern","GISAGARA","Musha","Ibinyomoro","1200","04/23/2024"
"Southern","GISAGARA","Musha","Amacunga","500","04/23/2024"
"Southern","GISAGARA","Musha","Inanasi","800","04/23/2024"
"Southern","GISAGARA","Musha","Imineke","400","04/23/2024"
"Southern","GISAGARA","Musha","Imyembe","1000","04/23/2024"
"Southern","GISAGARA","Musha","Avoka","350","04/23/2024"
"Southern","GISAGARA","Musha","Gaz","1830","04/23/2024"
"Southern","GISAGARA","Musha","Amakara","7500","04/23/2024"
"Southern","GISAGARA","Musha","Amateke","450","04/23/2024"
"Southern","GISAGARA","Musha","Ubunyobwa","1750","04/23/2024"
"Southern","GISAGARA","Musha","Isukari","1500","04/23/2024"
"Southern","GISAGARA","Musha","Ibijumba","200","04/23/2024"
"Southern","GISAGARA","Musha","Amasaka","500","04/23/2024"
"Southern","GISAGARA","Musha","Soya","650","04/23/2024"
"Southern","GISAGARA","Musha","Imyumbati","500","04/23/2024"
"Southern","GISAGARA","Musha","Igitoki","400","04/23/2024"
"Southern","GISAGARA","Musha","Ibigori","250","04/23/2024"
"Southern","GISAGARA","Musha","Ibiryo amatungo Maize Bran","200","04/23/2024"
"Southern","GISAGARA","Musha","Ibiryo amatungo Layer Starter Mash","700","04/23/2024"
"Southern","GISAGARA","Musha","Ditane","4200","04/23/2024"
"Southern","GISAGARA","Musha","DAP","722","04/23/2024"
"Southern","GISAGARA","Musha","Uree","660","04/23/2024"
"Southern","GISAGARA","Musha","Ibishyimbo Kiryumukwe","700","04/23/2024"
"Southern","GISAGARA","Musha","Ibishyimbo Shyushya","450","04/23/2024"
"Southern","GISAGARA","Musha","Ibishyimbo Ibinyarwanda","450","04/23/2024"
"Southern","GISAGARA","Musha","Ibishyimbo - Mushingiriro","600","04/23/2024"
"Southern","GISAGARA","Musha","Umuceri - Umuhinde","1400","04/23/2024"
"Southern","GISAGARA","Musha","Umuceri - Tz No 2","1350","04/23/2024"
"Southern","GISAGARA","Musha","Umuceri - Rw - Gikonko","1300","04/23/2024"
"Southern","GISAGARA","Musha","inshyushyu","400","04/23/2024"
"Southern","GISAGARA","Musha","igi - irinyaRwanda","200","04/23/2024"
"Southern","GISAGARA","Musha","Igi- Pondeze","180","04/23/2024"
"Southern","GISAGARA","Musha","Amavuta - Amamesa","1550","04/23/2024"
"Southern","GISAGARA","Musha","Amavuta ubuto","2300","04/23/2024"
"Southern","GISAGARA","Musha","Inyama-ihene","4800","04/23/2024"
"Southern","GISAGARA","Musha","Inyama-ingurube","3000","04/23/2024"
"Southern","GISAGARA","Musha","inyama-inka-imvange","3500","04/23/2024"
"Southern","GISAGARA","Musha","Inyama-inka- Iroti","4500","04/23/2024"
"Southern","GISAGARA","Musha","Ifu - Ibigori - Mugurusu","900","04/23/2024"
"Southern","GISAGARA","Musha","Ifu-ingano","1500","04/23/2024"
"Southern","GISAGARA","Musha","Ifu-imyumbati","700","04/23/2024"
"Southern","GISAGARA","Musha","Ifu-amasaka","800","04/23/2024"
"Southern","GISAGARA","Musha","Ifu-ibigori","600","04/23/2024"
"Southern","GISAGARA","Musha","ibirayi - Kuruza","500","04/23/2024"
"Southern","GISAGARA","Musha","Ibirayi - Kuruseke","480","04/23/2024"
"Southern","GISAGARA","Musha","Ibirayi- Kinigi Grade 2","550","04/23/2024"
"Southern","GISAGARA","Musha","ibirayi - Kirundo","500","04/23/2024"
"Southern","GISAGARA","Musha","Urukwavu","4000","04/23/2024"
"Southern","GISAGARA","Musha","Inkoko","7000","04/23/2024"
"Southern","GISAGARA","Musha","Inkoko - Isake","9000","04/23/2024"
"Southern","GISAGARA","Musha","Konkombure","700","04/23/2024"
"Southern","GISAGARA","Musha","Amashaza","1700","04/23/2024"
"Southern","GISAGARA","Musha","Ibihaza","480","04/23/2024"
"Southern","GISAGARA","Musha","ibitunguru-bitukura","1500","04/23/2024"
"Southern","GISAGARA","Musha","Puwaro","550","04/23/2024"
"Southern","GISAGARA","Musha","Sereli","500","04/23/2024"
"Southern","GISAGARA","Musha","Beterave","700","04/23/2024"
"Southern","GISAGARA","Musha","Karoti","500","04/23/2024"
"Southern","GISAGARA","Musha","Puwavuro","500","04/23/2024"
"Southern","GISAGARA","Musha","Tungurusumu","3500","04/23/2024"
"Southern","GISAGARA","Musha","Amashu","300","04/23/2024"
"Southern","GISAGARA","Musha","Isombe","750","04/23/2024"
"Southern","GISAGARA","Musha","Imiteja","500","04/23/2024"
"Southern","GISAGARA","Musha","Inyanya","1000","04/23/2024"
"Southern","GISAGARA","Musha","Urusenda","500","04/23/2024"
"Southern","GISAGARA","Musha","Dodo","200","04/23/2024"
"Southern","GISAGARA","Musha","Amapera","200","04/23/2024"
"Southern","GISAGARA","Musha","Indimu","1000","04/23/2024"
"Southern","GISAGARA","Musha","Amatunda","1500","04/23/2024"
"Southern","GISAGARA","Musha","Ipapayi","550","04/23/2024"
"Southern","GISAGARA","Musha","Ibinyomoro","1200","04/23/2024"
"Southern","GISAGARA","Musha","Amacunga","500","04/23/2024"
"Southern","GISAGARA","Musha","Inanasi","800","04/23/2024"
"Southern","GISAGARA","Musha","Imineke","400","04/23/2024"
"Southern","GISAGARA","Musha","Imyembe","1000","04/23/2024"
"Southern","GISAGARA","Musha","Avoka","350","04/23/2024"
"Southern","GISAGARA","Musha","Gaz","1830","04/23/2024"
"Southern","GISAGARA","Musha","Amakara","7500","04/23/2024"
"Southern","GISAGARA","Musha","Amateke","450","04/23/2024"
"Southern","GISAGARA","Musha","Ubunyobwa","1750","04/23/2024"
"Southern","GISAGARA","Musha","Isukari","1500","04/23/2024"
"Southern","GISAGARA","Musha","Ibijumba","200","04/23/2024"
"Southern","GISAGARA","Musha","Amasaka","500","04/23/2024"
"Southern","GISAGARA","Musha","Soya","650","04/23/2024"
"Southern","GISAGARA","Musha","Imyumbati","500","04/23/2024"
"Southern","GISAGARA","Musha","Igitoki","400","04/23/2024"
"Southern","GISAGARA","Musha","Ibigori","250","04/23/2024"
"Southern","GISAGARA","Musha","Ibiryo amatungo Maize Bran","200","04/23/2024"
"Southern","GISAGARA","Musha","Ibiryo amatungo Layer Starter Mash","700","04/23/2024"
"Southern","GISAGARA","Musha","Ditane","4200","04/23/2024"
"Southern","GISAGARA","Musha","DAP","722","04/23/2024"
"Southern","GISAGARA","Musha","Uree","660","04/23/2024"
"Southern","GISAGARA","Musha","Ibishyimbo Kiryumukwe","700","04/23/2024"
"Southern","GISAGARA","Musha","Ibishyimbo Shyushya","450","04/23/2024"
"Southern","GISAGARA","Musha","Ibishyimbo Ibinyarwanda","450","04/23/2024"
"Southern","GISAGARA","Musha","Ibishyimbo - Mushingiriro","600","04/23/2024"
"Southern","GISAGARA","Musha","Umuceri - Umuhinde","1400","04/23/2024"
"Southern","GISAGARA","Musha","Umuceri - Tz No 2","1350","04/23/2024"
"Southern","GISAGARA","Musha","Umuceri - Rw - Gikonko","1300","04/23/2024"
"Southern","GISAGARA","Musha","inshyushyu","400","04/23/2024"
"Southern","GISAGARA","Musha","igi - irinyaRwanda","200","04/23/2024"
"Southern","GISAGARA","Musha","Igi- Pondeze","180","04/23/2024"
"Southern","GISAGARA","Musha","Amavuta - Amamesa","1550","04/23/2024"
"Southern","GISAGARA","Musha","Amavuta ubuto","2300","04/23/2024"
"Southern","GISAGARA","Musha","Inyama-ihene","4800","04/23/2024"
"Southern","GISAGARA","Musha","Inyama-ingurube","3000","04/23/2024"
"Southern","GISAGARA","Musha","inyama-inka-imvange","3500","04/23/2024"
"Southern","GISAGARA","Musha","Inyama-inka- Iroti","4500","04/23/2024"
"Southern","GISAGARA","Musha","Ifu - Ibigori - Mugurusu","900","04/23/2024"
"Southern","GISAGARA","Musha","Ifu-ingano","1500","04/23/2024"
"Southern","GISAGARA","Musha","Ifu-imyumbati","700","04/23/2024"
"Southern","GISAGARA","Musha","Ifu-amasaka","800","04/23/2024"
"Southern","GISAGARA","Musha","Ifu-ibigori","600","04/23/2024"
"Southern","GISAGARA","Musha","ibirayi - Kuruza","500","04/23/2024"
"Southern","GISAGARA","Musha","Ibirayi - Kuruseke","480","04/23/2024"
"Southern","GISAGARA","Musha","Ibirayi- Kinigi Grade 2","550","04/23/2024"
"Southern","GISAGARA","Musha","ibirayi - Kirundo","500","04/23/2024"
"Northern","RULINDO","Rusine","Isukari","1800","04/23/2024"
"Northern","RULINDO","Rusine","Ifu-imyumbati","900","04/23/2024"
"Northern","RULINDO","Rusine","Inyama-ihene","5000","04/23/2024"
"Northern","RULINDO","Rusine","Inyama-inka- Iroti","5000","04/23/2024"
"Northern","RULINDO","Rusine","inyama-inka-imvange","4500","04/23/2024"
"Northern","RULINDO","Rusine","inshyushyu","400","04/23/2024"
"Northern","RULINDO","Rusine","Ifu - Ibigori - Mugurusu","1100","04/23/2024"
"Northern","RULINDO","Rusine","Ifu - Ibigori - MINIMEX","1200","04/23/2024"
"Northern","RULINDO","Rusine","Umuceri Thailand","1700","04/23/2024"
"Northern","RULINDO","Rusine","Umuceri - RW - Kigori","1200","04/23/2024"
"Northern","RULINDO","Rusine","Umuceri - Rw - Luck rice","1300","04/23/2024"
"Northern","RULINDO","Rusine","igi - irinyaRwanda","200","04/23/2024"
"Northern","RULINDO","Rusine","Igi- Pondeze","170","04/23/2024"
"Northern","RULINDO","Rusine","Imineke","400","04/23/2024"
"Northern","RULINDO","Rusine","Karoti","600","04/23/2024"
"Northern","RULINDO","Rusine","Amasaka","600","04/23/2024"
"Northern","RULINDO","Rusine","Soya","800","04/23/2024"
"Northern","RULINDO","Rusine","Inyanya","900","04/23/2024"
"Northern","RULINDO","Rusine","Ibihaza","350","04/23/2024"
"Northern","RULINDO","Rusine","Amateke","450","04/23/2024"
"Northern","RULINDO","Rusine","Imyumbati","500","04/23/2024"
"Northern","RULINDO","Rusine","Igitoki","400","04/23/2024"
"Northern","RULINDO","Rusine","Ubunyobwa","2500","04/23/2024"
"Northern","RULINDO","Rusine","Ifi- Indagara-umunyu","3000","04/23/2024"
"Northern","RULINDO","Rusine","IFI - Tilapia","4000","04/23/2024"
"Northern","RULINDO","Rusine","ibitunguru-bitukura","1400","04/23/2024"
"Northern","RULINDO","Rusine","Ibishyimbo Shyushya","700","04/23/2024"
"Northern","RULINDO","Rusine","Ibishyimbo Ibinyarwanda","700","04/23/2024"
"Northern","RULINDO","Rusine","Ibishyimbo - Mushingiriro","650","04/23/2024"
"Northern","RULINDO","Rusine","Ibirayi - Kuruseke","600","04/23/2024"
"Northern","RULINDO","Rusine","ibirayi - Kirundo","600","04/23/2024"
"Northern","RULINDO","Rusine","Ibinyomoro","1600","04/23/2024"
"Northern","RULINDO","Rusine","Ibijumba","350","04/23/2024"
"Northern","RULINDO","Rusine","Ibigori","350","04/23/2024"
"Northern","RULINDO","Rusine","Amatunda","1800","04/23/2024"
"Western","KARONGI","Kibuye","Avoka","867","04/23/2024"
"Western","KARONGI","Kibuye","Imineke","767","04/23/2024"
"Western","KARONGI","Kibuye","Inanasi","400","04/23/2024"
"Western","KARONGI","Kibuye","Ipapayi","500","04/23/2024"
"Western","KARONGI","Kibuye","Pome","5000","04/23/2024"
"Western","KARONGI","Kibuye","Amatunda","1500","04/23/2024"
"Western","KARONGI","Kibuye","Ibinyomoro","1500","04/23/2024"
"Western","KARONGI","Kibuye","Indimu","1500","04/23/2024"
"Western","KARONGI","Kibuye","Mandarine","1200","04/23/2024"
"Western","KARONGI","Kibuye","Amacunga","1000","04/23/2024"
"Western","KARONGI","Kibuye","Beterave","800","04/23/2024"
"Western","KARONGI","Kibuye","Konkombure","800","04/23/2024"
"Western","KARONGI","Kibuye","Tungurusumu","4000","04/23/2024"
"Western","KARONGI","Kibuye","Urusenda","3000","04/23/2024"
"Western","KARONGI","Kibuye","Ibitunguru-umweru","1800","04/23/2024"
"Western","KARONGI","Kibuye","ibitunguru-bitukura","1500","04/23/2024"
"Western","KARONGI","Kibuye","Karoti","500","04/23/2024"
"Western","KARONGI","Kibuye","Inyanya","1000","04/23/2024"
"Western","KARONGI","Kibuye","Puwavuro","1000","04/23/2024"
"Western","KARONGI","Kibuye","Urunyogwe","1500","04/23/2024"
"Western","KARONGI","Kibuye","Amashu","200","04/23/2024"
"Western","KARONGI","Kibuye","Ibiringanya","700","04/23/2024"
"Western","KARONGI","Kibuye","Isombe","500","04/23/2024"
"Western","KARONGI","Kibuye","Imiteja","1000","04/23/2024"
"Western","KARONGI","Kibuye","Amakara","12667","04/23/2024"
"Western","KARONGI","Kibuye","inyama-inka-imvange","4000","04/23/2024"
"Western","KARONGI","Kibuye","Inyama-inka- Iroti","4500","04/23/2024"
"Western","KARONGI","Kibuye","IFI - Tilapia","4500","04/23/2024"
"Western","KARONGI","Kibuye","Igi- Pondeze","200","04/23/2024"
"Western","KARONGI","Kibuye","igi - irinyaRwanda","250","04/23/2024"
"Western","KARONGI","Kibuye","Ifi- Indagara-umunyu","3500","04/23/2024"
"Western","KARONGI","Kibuye","Ifu-amasaka","800","04/23/2024"
"Western","KARONGI","Kibuye","Ifu-ingano","1500","04/23/2024"
"Western","KARONGI","Kibuye","Ifu-ibigori","700","04/23/2024"
"Western","KARONGI","Kibuye","Ifu-imyumbati","1000","04/23/2024"
"Western","KARONGI","Kibuye","Amavuta - Amamesa","2400","04/23/2024"
"Western","KARONGI","Kibuye","Amavuta ubuto","2400","04/23/2024"
"Western","KARONGI","Kibuye","Isukari","1667","04/23/2024"
"Western","KARONGI","Kibuye","Ifu - Ibigori - Mugurusu","1000","04/23/2024"
"Western","KARONGI","Kibuye","Umuceri-RW","1267","04/23/2024"
"Western","KARONGI","Kibuye","Umuceri-Asia","1433","04/23/2024"
"Western","KARONGI","Kibuye","Umuceri Pakistani","1500","04/23/2024"
"Western","KARONGI","Kibuye","Umuceri - Umuhinde","1400","04/23/2024"
"Western","KARONGI","Kibuye","Ubunyobwa","1633","04/23/2024"
"Western","KARONGI","Kibuye","Amasaka","767","04/23/2024"
"Western","KARONGI","Kibuye","Ingano","1300","04/23/2024"
"Western","KARONGI","Kibuye","Ibigori","400","04/23/2024"
"Western","KARONGI","Kibuye","Soya","1000","04/23/2024"
"Western","KARONGI","Kibuye","Ibishyimbo Ibinyarwanda","783","04/23/2024"
"Western","KARONGI","Kibuye","Ibishyimbo Shyushya","800","04/23/2024"
"Western","KARONGI","Kibuye","Ibishyimbo - Mushingiriro","800","04/23/2024"
"Western","KARONGI","Kibuye","Ibiryo amatungo Maize Bran","450","04/23/2024"
"Western","KARONGI","Kibuye","Ibiryo amatungo Layer Starter Mash","700","04/23/2024"
"Western","KARONGI","Kibuye","Ibiryo amatungo Layer Grow Mash","700","04/23/2024"
"Western","KARONGI","Kibuye","DAP","722","04/23/2024"
"Western","KARONGI","Kibuye","Ditane","6000","04/23/2024"
"Western","KARONGI","Kibuye","Uree","660","04/23/2024"
"Western","KARONGI","Kibuye","NPK","684","04/23/2024"
"Western","KARONGI","Kibuye","Imyumbati","500","04/23/2024"
"Western","KARONGI","Kibuye","Amateke","400","04/23/2024"
"Western","KARONGI","Kibuye","Ibijumba","400","04/23/2024"
"Western","KARONGI","Kibuye","Igitoki","500","04/23/2024"
"Western","KARONGI","Kibuye","ibirayi - Kuruza","600","04/23/2024"
"Western","KARONGI","Kibuye","Ibirayi- Kinigi Grade 2","650","04/23/2024"
"Northern","MUSANZE","Byangabo","Umuceri Pakistani","1300","04/23/2024"
"Northern","MUSANZE","Byangabo","Umuceri Thailand","1500","04/23/2024"
"Northern","MUSANZE","Byangabo","Amakara","16000","04/23/2024"
"Northern","MUSANZE","Byangabo","Igi- Pondeze","180","04/23/2024"
"Northern","MUSANZE","Byangabo","igi - irinyaRwanda","200","04/23/2024"
"Northern","MUSANZE","Byangabo","Inanasi","500","04/23/2024"
"Northern","MUSANZE","Byangabo","Indimu","900","04/23/2024"
"Northern","MUSANZE","Byangabo","Imyembe","800","04/23/2024"
"Northern","MUSANZE","Byangabo","Mandarine","900","04/23/2024"
"Northern","MUSANZE","Byangabo","Ibinyomoro","1000","04/23/2024"
"Northern","MUSANZE","Byangabo","Amatunda","1200","04/23/2024"
"Northern","MUSANZE","Byangabo","Amacunga","800","04/23/2024"
"Northern","MUSANZE","Byangabo","Ifu - Ibigori - MINIMEX","1200","04/23/2024"
"Northern","MUSANZE","Byangabo","Ifu-imyumbati","1000","04/23/2024"
"Northern","MUSANZE","Byangabo","Amateke","600","04/23/2024"
"Northern","MUSANZE","Byangabo","Ibijumba","350","04/23/2024"
"Northern","MUSANZE","Byangabo","Imyumbati","500","04/23/2024"
"Northern","MUSANZE","Byangabo","Soya","900","04/23/2024"
"Northern","MUSANZE","Byangabo","Ingano","900","04/23/2024"
"Northern","MUSANZE","Byangabo","Ibigori","400","04/23/2024"
"Northern","MUSANZE","Byangabo","Amasaka","800","04/23/2024"
"Northern","MUSANZE","Byangabo","ibitunguru-bitukura","1100","04/23/2024"
"Northern","MUSANZE","Byangabo","Ibitunguru-umweru","1300","04/23/2024"
"Northern","MUSANZE","Byangabo","Dodo","300","04/23/2024"
"Northern","MUSANZE","Byangabo","Shufureri","500","04/23/2024"
"Northern","MUSANZE","Byangabo","Amashu","300","04/23/2024"
"Northern","MUSANZE","Byangabo","Karoti","400","04/23/2024"
"Northern","MUSANZE","Byangabo","Inyanya","800","04/23/2024"
"Northern","MUSANZE","Byangabo","Igitoki","450","04/23/2024"
"Northern","MUSANZE","Byangabo","Ibishyimbo Shyushya","750","04/23/2024"
"Northern","MUSANZE","Byangabo","Ibishyimbo Ibinyarwanda","650","04/23/2024"
"Northern","MUSANZE","Byangabo","Ibishyimbo - Mushingiriro","900","04/23/2024"
"Northern","MUSANZE","Byangabo","Ibirayi - Rutuku","480","04/23/2024"
